Date,Week_Number,Product_Name,Daily_Quantity_Sold,Weekly_Total_Quantity_Per_Product,Unit_Price,Revenue_Generated,Estimated_Profit,Weekly_Total_Revenue,Weekly_Total_Profit,Profit_Margin_Percentage,Expense_Allocated,Net_Profit_After_Expense,Net_Profit_Margin_%
2024-01-31,5,Mocha,25,121,220.0,5500.0,1935.080537217404,26620.0,12249.498588825012,0.3518328249486189,667.0447706581032,4832.9552293418965,87.87191326076176
2024-01-31,5,Cold Coffee,8,125,250.0,2000.0,689.2118634974971,31250.0,17589.882521001273,0.3446059317487485,242.56173478476478,1757.4382652152353,87.87191326076177
2024-01-31,5,Sandwich,6,106,180.0,1080.0,440.52165627359057,19080.0,8902.24928397221,0.4078904224755468,130.98333678377298,949.016663216227,87.87191326076176
2024-01-31,5,Burger,17,132,220.0,3740.0,2298.76676876405,29040.0,13021.20155098463,0.6146435210599065,453.5904440475102,3286.40955595249,87.87191326076176
2024-01-31,5,Pasta,28,140,300.0,8400.0,4860.599576370842,42000.0,19757.13781071216,0.5786428067108146,1018.759286096012,7381.240713903988,87.87191326076176
2024-01-31,5,Brownie,15,129,140.0,2100.0,1262.6163977706635,18060.0,9330.226964956648,0.6012459037003159,254.689821524003,1845.310178475997,87.87191326076176
2024-02-01,5,Espresso,30,150,120.0,3600.0,2212.6450420233577,18000.0,10050.503009090384,0.6146236227842661,436.61112261257665,3163.3888773874232,87.87191326076176
2024-02-01,5,Cappuccino,8,64,180.0,1440.0,537.878575323236,11520.0,5756.530516465949,0.3735267884189139,174.64444904503065,1265.3555509549694,87.87191326076177
2024-02-01,5,Latte,12,103,200.0,2400.0,929.6049809472564,20600.0,10591.884666360667,0.3873354087280235,291.07408174171775,2108.9259182582823,87.87191326076176
2024-02-01,5,Americano,11,120,150.0,1650.0,554.3633165154562,18000.0,7313.55327646921,0.335977767585125,200.11343119743094,1449.886568802569,87.87191326076176
2024-02-01,5,Mocha,11,121,220.0,2420.0,1386.7584568651118,26620.0,12249.498588825012,0.5730406846550049,293.4996990895654,2126.500300910435,87.87191326076177
2024-02-01,5,Cold Coffee,22,125,250.0,5500.0,3351.9593002931924,31250.0,17589.882521001273,0.6094471455078532,667.0447706581032,4832.9552293418965,87.87191326076176
2024-02-01,5,Sandwich,19,106,180.0,3420.0,1512.433735629044,19080.0,8902.24928397221,0.4422320864412409,414.78056648194774,3005.219433518052,87.87191326076176
2024-02-01,5,Burger,9,132,220.0,1980.0,1024.118426534444,29040.0,13021.20155098463,0.5172315285527495,240.13611743691715,1739.8638825630828,87.87191326076176
2024-02-01,5,Pasta,18,140,300.0,5400.0,1912.1058094478667,42000.0,19757.13781071216,0.3540936684162716,654.9166839188649,4745.083316081135,87.87191326076177
2024-02-01,5,Brownie,10,129,140.0,1400.0,875.6416976899005,18060.0,9330.226964956648,0.6254583554927861,169.79321434933536,1230.2067856506646,87.87191326076176
2024-02-02,5,Espresso,13,150,120.0,1560.0,940.0747101361004,18000.0,10050.503009090384,0.6026119936769874,189.19815313211654,1370.8018468678833,87.87191326076176
2024-02-02,5,Cappuccino,19,64,180.0,3420.0,2194.5186214183627,11520.0,5756.530516465949,0.641672111525837,414.78056648194774,3005.219433518052,87.87191326076176
2024-02-02,5,Latte,12,103,200.0,2400.0,1401.0482447499337,20600.0,10591.884666360667,0.5837701019791389,291.07408174171775,2108.9259182582823,87.87191326076176
2024-02-02,5,Americano,7,120,150.0,1050.0,638.9204552137718,18000.0,7313.55327646921,0.6084956716321636,127.3449107620015,922.6550892379985,87.87191326076176
2024-02-02,5,Mocha,19,121,220.0,4180.0,1290.26244745705,26620.0,12249.498588825012,0.308675226664366,506.95402570015835,3673.045974299842,87.87191326076177
2024-02-02,5,Cold Coffee,30,125,250.0,7500.0,4183.481738357091,31250.0,17589.882521001273,0.5577975651142788,909.606505442868,6590.393494557132,87.87191326076176
2024-02-02,5,Sandwich,22,106,180.0,3960.0,1648.40905857375,19080.0,8902.24928397221,0.41626491378125,480.2722348738343,3479.7277651261657,87.87191326076176
2024-02-02,5,Burger,8,132,220.0,1760.0,1101.3825858057687,29040.0,13021.20155098463,0.625785560116914,213.454326610593,1546.545673389407,87.87191326076177
2024-02-02,5,Pasta,6,140,300.0,1800.0,1045.4081375303977,42000.0,19757.13781071216,0.5807822986279987,218.30556130628833,1581.6944386937116,87.87191326076176
2024-02-02,5,Brownie,25,129,140.0,3500.0,2108.4784347597174,18060.0,9330.226964956648,0.6024224099313478,424.4830358733384,3075.5169641266616,87.87191326076176
2024-02-03,5,Espresso,22,150,120.0,2640.0,1541.1323685147356,18000.0,10050.503009090384,0.5837622608010362,320.18148991588953,2319.8185100841106,87.87191326076177
2024-02-03,5,Cappuccino,5,64,180.0,900.0,354.04379852225867,11520.0,5756.530516465949,0.3933819983580652,109.15278065314416,790.8472193468558,87.87191326076176
2024-02-03,5,Latte,7,103,200.0,1400.0,805.8135094763809,20600.0,10591.884666360667,0.5755810781974149,169.79321434933536,1230.2067856506646,87.87191326076176
2024-02-03,5,Americano,29,120,150.0,4350.0,1469.575591198502,18000.0,7313.55327646921,0.3378334692410349,527.5717731568634,3822.4282268431366,87.87191326076176
2024-02-03,5,Mocha,12,121,220.0,2640.0,1597.882107405227,26620.0,12249.498588825012,0.6052583740171315,320.18148991588953,2319.8185100841106,87.87191326076177
2024-02-03,5,Cold Coffee,10,125,250.0,2500.0,1501.269094920559,31250.0,17589.882521001273,0.6005076379682236,303.202168480956,2196.797831519044,87.87191326076176
2024-02-03,5,Sandwich,18,106,180.0,3240.0,1224.2398356967835,19080.0,8902.24928397221,0.3778518011409825,392.95001035131895,2847.049989648681,87.87191326076176
2024-02-03,5,Burger,20,132,220.0,4400.0,2577.5433726192705,29040.0,13021.20155098463,0.5858053119589252,533.6358165264825,3866.3641834735176,87.87191326076177
2024-02-03,5,Pasta,20,140,300.0,6000.0,2766.6367928257787,42000.0,19757.13781071216,0.4611061321376297,727.6852043542943,5272.314795645706,87.87191326076177
2024-02-03,5,Brownie,11,129,140.0,1540.0,626.4978774955057,18060.0,9330.226964956648,0.4068168035685102,186.77253578426888,1353.227464215731,87.87191326076176
2024-02-04,5,Espresso,17,150,120.0,2040.0,1179.8766863951432,18000.0,10050.503009090384,0.5783709247035016,247.4129694804601,1792.58703051954,87.87191326076176
2024-02-04,5,Cappuccino,6,64,180.0,1080.0,410.0310942401372,11520.0,5756.530516465949,0.3796584205927196,130.98333678377298,949.016663216227,87.87191326076176
2024-02-04,5,Latte,10,103,200.0,2000.0,616.565104291016,20600.0,10591.884666360667,0.308282552145508,242.56173478476478,1757.4382652152353,87.87191326076177
2024-02-04,5,Americano,17,120,150.0,2550.0,937.36833608248,18000.0,7313.55327646921,0.367595425914698,309.2662118505751,2240.733788149425,87.87191326076177
2024-02-04,5,Mocha,5,121,220.0,1100.0,456.380851211117,26620.0,12249.498588825012,0.4148916829191973,133.40895413162062,966.5910458683794,87.87191326076177
2024-02-04,5,Cold Coffee,17,125,250.0,4250.0,2560.7250012700506,31250.0,17589.882521001273,0.6025235297106002,515.4436864176251,3734.556313582375,87.87191326076177
2024-02-04,5,Sandwich,13,106,180.0,2340.0,1493.8821762156078,19080.0,8902.24928397221,0.6384111864169264,283.79722969817476,2056.2027703018252,87.87191326076176
2024-02-04,5,Burger,30,132,220.0,6600.0,2624.778733187523,29040.0,13021.20155098463,0.397693747452655,800.4537247897238,5799.546275210276,87.87191326076176
2024-02-04,5,Pasta,30,140,300.0,9000.0,4720.667476614028,42000.0,19757.13781071216,0.5245186085126697,1091.5278065314417,7908.4721934685585,87.87191326076176
2024-02-04,5,Brownie,19,129,140.0,2660.0,1170.1005758392166,18060.0,9330.226964956648,0.4398874345260213,322.6071072637372,2337.3928927362626,87.87191326076176
2024-02-05,6,Espresso,14,105,120.0,1680.0,1080.916016072577,12600.0,7175.879781841109,0.6434023905193911,203.75185721920244,1476.2481427807975,87.87191326076176
2024-02-05,6,Cappuccino,18,107,180.0,3240.0,1580.0686406308705,19260.0,9355.841258663986,0.4876755063675526,392.95001035131895,2847.049989648681,87.87191326076176
2024-02-05,6,Latte,27,116,200.0,5400.0,3395.158195213713,23200.0,12066.16893770528,0.6287329991136505,654.9166839188649,4745.083316081135,87.87191326076177
2024-02-05,6,Americano,28,130,150.0,4200.0,1429.5523752215984,19500.0,9179.486742728535,0.3403696131479996,509.379643048006,3690.620356951994,87.87191326076176
2024-02-05,6,Mocha,30,149,220.0,6600.0,4221.625411461347,32780.0,16037.507568774336,0.6396402138577798,800.4537247897238,5799.546275210276,87.87191326076176
2024-02-05,6,Cold Coffee,22,145,250.0,5500.0,1993.7430461319923,36250.0,13806.987076230833,0.3624987356603623,667.0447706581032,4832.9552293418965,87.87191326076176
2024-02-05,6,Sandwich,26,120,180.0,4680.0,2980.6312092174285,21600.0,9840.70935439805,0.6368870105165445,567.5944593963495,4112.4055406036505,87.87191326076176
2024-02-05,6,Burger,27,88,220.0,5940.0,2333.904567685252,19360.0,8824.958729019354,0.392913226883039,720.4083523107514,5219.591647689249,87.87191326076177
2024-02-05,6,Pasta,20,151,300.0,6000.0,2027.6453491508933,45300.0,21191.92017884194,0.3379408915251489,727.6852043542943,5272.314795645706,87.87191326076177
2024-02-05,6,Brownie,9,97,140.0,1260.0,569.6426175270082,13580.0,6347.009422780827,0.4520973154976255,152.81389291440183,1107.1861070855982,87.87191326076177
2024-02-06,6,Espresso,11,105,120.0,1320.0,732.5878180215494,12600.0,7175.879781841109,0.5549907712284465,160.09074495794476,1159.9092550420553,87.87191326076177
2024-02-06,6,Cappuccino,14,107,180.0,2520.0,1032.6633911199822,19260.0,9355.841258663986,0.4097870599682469,305.62778582880367,2214.3722141711964,87.87191326076177
2024-02-06,6,Latte,11,116,200.0,2200.0,1126.7808170457304,23200.0,12066.16893770528,0.5121730986571502,266.81790826324124,1933.1820917367588,87.87191326076177
2024-02-06,6,Americano,6,130,150.0,900.0,431.0982637958856,19500.0,9179.486742728535,0.4789980708843173,109.15278065314416,790.8472193468558,87.87191326076176
2024-02-06,6,Mocha,23,149,220.0,5060.0,2200.181112453512,32780.0,16037.507568774336,0.4348184016706545,613.6811890054549,4446.318810994545,87.87191326076176
2024-02-06,6,Cold Coffee,28,145,250.0,7000.0,3512.640706566669,36250.0,13806.987076230833,0.5018058152238098,848.9660717466768,6151.033928253323,87.87191326076176
2024-02-06,6,Sandwich,22,120,180.0,3960.0,1541.0453935080743,21600.0,9840.70935439805,0.3891528771485036,480.2722348738343,3479.7277651261657,87.87191326076176
2024-02-06,6,Burger,6,88,220.0,1320.0,723.4588011313868,19360.0,8824.958729019354,0.5480748493419597,160.09074495794476,1159.9092550420553,87.87191326076177
2024-02-06,6,Pasta,28,151,300.0,8400.0,2524.9723579627703,45300.0,21191.92017884194,0.3005919473765203,1018.759286096012,7381.240713903988,87.87191326076176
2024-02-06,6,Brownie,15,97,140.0,2100.0,1310.2977466418258,13580.0,6347.009422780827,0.623951307924679,254.689821524003,1845.310178475997,87.87191326076176
2024-02-07,6,Espresso,6,105,120.0,720.0,351.6899032673836,12600.0,7175.879781841109,0.4884581989824771,87.32222452251533,632.6777754774847,87.87191326076177
2024-02-07,6,Cappuccino,6,107,180.0,1080.0,595.9445396767517,19260.0,9355.841258663986,0.551800499700696,130.98333678377298,949.016663216227,87.87191326076176
2024-02-07,6,Latte,23,116,200.0,4600.0,2574.5396253215577,23200.0,12066.16893770528,0.5596825272438168,557.891990004959,4042.108009995041,87.87191326076176
2024-02-07,6,Americano,20,130,150.0,3000.0,1604.1599296546494,19500.0,9179.486742728535,0.5347199765515498,363.84260217714717,2636.157397822853,87.87191326076177
2024-02-07,6,Mocha,21,149,220.0,4620.0,1974.946119870304,32780.0,16037.507568774336,0.4274775151234424,560.3176073528066,4059.6823926471934,87.87191326076176
2024-02-07,6,Cold Coffee,21,145,250.0,5250.0,1703.576877944595,36250.0,13806.987076230833,0.3244908338942086,636.7245538100076,4613.275446189992,87.87191326076176
2024-02-07,6,Sandwich,10,120,180.0,1800.0,958.4697414941014,21600.0,9840.70935439805,0.5324831897189453,218.30556130628833,1581.6944386937116,87.87191326076176
2024-02-07,6,Burger,6,88,220.0,1320.0,548.5524166516796,19360.0,8824.958729019354,0.4155700126149087,160.09074495794476,1159.9092550420553,87.87191326076177
2024-02-07,6,Pasta,21,151,300.0,6300.0,2582.183997353683,45300.0,21191.92017884194,0.4098704757704259,764.0694645720091,5535.930535427991,87.87191326076177
2024-02-07,6,Brownie,7,97,140.0,980.0,584.8692408706731,13580.0,6347.009422780827,0.5968053478272175,118.85525004453474,861.1447499554653,87.87191326076176
2024-02-08,6,Espresso,10,105,120.0,1200.0,662.2967904658591,12600.0,7175.879781841109,0.5519139920548826,145.53704087085887,1054.4629591291412,87.87191326076176
2024-02-08,6,Cappuccino,7,107,180.0,1260.0,510.4421202811675,19260.0,9355.841258663986,0.4051127938739424,152.81389291440183,1107.1861070855982,87.87191326076177
2024-02-08,6,Latte,24,116,200.0,4800.0,1959.5982325105372,23200.0,12066.16893770528,0.4082496317730286,582.1481634834355,4217.851836516565,87.87191326076176
2024-02-08,6,Americano,7,130,150.0,1050.0,465.0843939175622,19500.0,9179.486742728535,0.4429375180167259,127.3449107620015,922.6550892379985,87.87191326076176
2024-02-08,6,Mocha,26,149,220.0,5720.0,2521.6055748895647,32780.0,16037.507568774336,0.4408401354702036,693.7265614844273,5026.273438515573,87.87191326076176
2024-02-08,6,Cold Coffee,12,145,250.0,3000.0,1210.4379626522443,36250.0,13806.987076230833,0.4034793208840814,363.84260217714717,2636.157397822853,87.87191326076177
2024-02-08,6,Sandwich,17,120,180.0,3060.0,1054.325232792353,21600.0,9840.70935439805,0.3445507296707036,371.1194542206901,2688.88054577931,87.87191326076177
2024-02-08,6,Burger,8,88,220.0,1760.0,786.9949416041114,19360.0,8824.958729019354,0.4471562168205178,213.454326610593,1546.545673389407,87.87191326076177
2024-02-08,6,Pasta,23,151,300.0,6900.0,4340.978264813391,45300.0,21191.92017884194,0.629127284755564,836.8379850074384,6063.162014992562,87.87191326076177
2024-02-08,6,Brownie,12,97,140.0,1680.0,902.262951820367,13580.0,6347.009422780827,0.5370612808454566,203.75185721920244,1476.2481427807975,87.87191326076176
2024-02-09,6,Espresso,23,105,120.0,2760.0,1700.110157177675,12600.0,7175.879781841109,0.615981941006404,334.7351940029754,2425.2648059970247,87.87191326076177
2024-02-09,6,Cappuccino,24,107,180.0,4320.0,2226.658552918487,19260.0,9355.841258663986,0.5154302205829832,523.9333471350919,3796.066652864908,87.87191326076176
2024-02-09,6,Latte,6,116,200.0,1200.0,486.3989473175375,23200.0,12066.16893770528,0.4053324560979479,145.53704087085887,1054.4629591291412,87.87191326076176
2024-02-09,6,Americano,24,130,150.0,3600.0,1770.4008885509795,19500.0,9179.486742728535,0.4917780245974943,436.61112261257665,3163.3888773874232,87.87191326076176
2024-02-09,6,Mocha,7,149,220.0,1540.0,462.218801496838,32780.0,16037.507568774336,0.3001420788940506,186.77253578426888,1353.227464215731,87.87191326076176
2024-02-09,6,Cold Coffee,18,145,250.0,4500.0,1801.8891040685603,36250.0,13806.987076230833,0.4004198009041245,545.7639032657208,3954.2360967342793,87.87191326076176
2024-02-09,6,Sandwich,26,120,180.0,4680.0,2108.156789683349,21600.0,9840.70935439805,0.4504608524964421,567.5944593963495,4112.4055406036505,87.87191326076176
2024-02-09,6,Burger,23,88,220.0,5060.0,2545.153047497553,19360.0,8824.958729019354,0.5029946734184887,613.6811890054549,4446.318810994545,87.87191326076176
2024-02-09,6,Pasta,23,151,300.0,6900.0,3651.114081242918,45300.0,21191.92017884194,0.5291469682960751,836.8379850074384,6063.162014992562,87.87191326076177
2024-02-09,6,Brownie,21,97,140.0,2940.0,1360.4728477641777,13580.0,6347.009422780827,0.462745866586455,356.56575013360424,2583.434249866396,87.87191326076177
2024-02-10,6,Espresso,15,105,120.0,1800.0,818.5606735620287,12600.0,7175.879781841109,0.4547559297566826,218.30556130628833,1581.6944386937116,87.87191326076176
2024-02-10,6,Cappuccino,13,107,180.0,2340.0,877.0214474100732,19260.0,9355.841258663986,0.3747954903461851,283.79722969817476,2056.2027703018252,87.87191326076176
2024-02-10,6,Latte,11,116,200.0,2200.0,1024.3533631501812,23200.0,12066.16893770528,0.4656151650682641,266.81790826324124,1933.1820917367588,87.87191326076177
2024-02-10,6,Americano,26,130,150.0,3900.0,2400.1118272555677,19500.0,9179.486742728535,0.615413289039889,472.9953828302913,3427.0046171697086,87.87191326076176
2024-02-10,6,Mocha,27,149,220.0,5940.0,3436.9354763035763,32780.0,16037.507568774336,0.5786086660443731,720.4083523107514,5219.591647689249,87.87191326076177
2024-02-10,6,Cold Coffee,15,145,250.0,3750.0,1347.7199575099469,36250.0,13806.987076230833,0.3593919886693191,454.803252721434,3295.196747278566,87.87191326076176
2024-02-10,6,Sandwich,12,120,180.0,2160.0,712.105425764192,21600.0,9840.70935439805,0.3296784378537926,261.96667356754597,1898.033326432454,87.87191326076176
2024-02-10,6,Burger,13,88,220.0,2860.0,1373.9674619251316,19360.0,8824.958729019354,0.4804082034703257,346.86328074221365,2513.1367192577864,87.87191326076176
2024-02-10,6,Pasta,17,151,300.0,5100.0,2659.799427541945,45300.0,21191.92017884194,0.5215292995180285,618.5324237011502,4481.46757629885,87.87191326076177
2024-02-10,6,Brownie,9,97,140.0,1260.0,525.8180206357222,13580.0,6347.009422780827,0.4173158893934303,152.81389291440183,1107.1861070855982,87.87191326076177
2024-02-11,6,Espresso,26,105,120.0,3120.0,1829.7184232740371,12600.0,7175.879781841109,0.5864482125878325,378.3963062642331,2741.6036937357667,87.87191326076176
2024-02-11,6,Cappuccino,25,107,180.0,4500.0,2533.042566626653,19260.0,9355.841258663986,0.5628983481392562,545.7639032657208,3954.2360967342793,87.87191326076176
2024-02-11,6,Latte,14,116,200.0,2800.0,1499.3397571460237,23200.0,12066.16893770528,0.5354784846950085,339.5864286986707,2460.4135713013293,87.87191326076176
2024-02-11,6,Americano,19,130,150.0,2850.0,1079.079064332295,19500.0,9179.486742728535,0.3786242330990509,345.65047206828984,2504.3495279317103,87.87191326076177
2024-02-11,6,Mocha,15,149,220.0,3300.0,1219.995072299196,32780.0,16037.507568774336,0.3696954764543018,400.2268623948619,2899.773137605138,87.87191326076176
2024-02-11,6,Cold Coffee,29,145,250.0,7250.0,2236.9794213568216,36250.0,13806.987076230833,0.3085488857043892,879.2862885947723,6370.7137114052275,87.87191326076176
2024-02-11,6,Sandwich,7,120,180.0,1260.0,485.9755619385524,21600.0,9840.70935439805,0.3856948904274225,152.81389291440183,1107.1861070855982,87.87191326076177
2024-02-11,6,Burger,5,88,220.0,1100.0,512.9274925242399,19360.0,8824.958729019354,0.4662977204765818,133.40895413162062,966.5910458683794,87.87191326076177
2024-02-11,6,Pasta,19,151,300.0,5700.0,3405.22670077634,45300.0,21191.92017884194,0.5974081931186561,691.3009441365797,5008.699055863421,87.87191326076177
2024-02-11,6,Brownie,24,97,140.0,3360.0,1093.6459975210532,13580.0,6347.009422780827,0.3254898802145992,407.50371443840487,2952.496285561595,87.87191326076176
2024-02-12,7,Espresso,23,118,120.0,2760.0,1228.3500166237968,14160.0,6341.042439228206,0.4450543538492018,334.7351940029754,2425.2648059970247,87.87191326076177
2024-02-12,7,Cappuccino,8,110,180.0,1440.0,749.4017518918077,19800.0,9191.464506963192,0.5204178832581998,174.64444904503065,1265.3555509549694,87.87191326076177
2024-02-12,7,Latte,7,112,200.0,1400.0,515.2732660024576,22400.0,9467.127677189315,0.3680523328588982,169.79321434933536,1230.2067856506646,87.87191326076176
2024-02-12,7,Americano,22,133,150.0,3300.0,1794.2891593165332,19950.0,10243.427046205552,0.5437239876716767,400.2268623948619,2899.773137605138,87.87191326076176
2024-02-12,7,Mocha,11,106,220.0,2420.0,1144.7374621518402,23320.0,12330.68822578502,0.4730320091536529,293.4996990895654,2126.500300910435,87.87191326076177
2024-02-12,7,Cold Coffee,21,124,250.0,5250.0,2023.3214077253813,31000.0,14264.346402784988,0.3853945538524536,636.7245538100076,4613.275446189992,87.87191326076176
2024-02-12,7,Sandwich,13,151,180.0,2340.0,1239.3115111005511,27180.0,12908.082254855864,0.5296203038891244,283.79722969817476,2056.2027703018252,87.87191326076176
2024-02-12,7,Burger,9,82,220.0,1980.0,597.842558969656,18040.0,9069.089269363682,0.3019406863483111,240.13611743691715,1739.8638825630828,87.87191326076176
2024-02-12,7,Pasta,16,99,300.0,4800.0,2701.6203207190347,29700.0,15983.403215246384,0.5628375668164656,582.1481634834355,4217.851836516565,87.87191326076176
2024-02-12,7,Brownie,7,104,140.0,980.0,558.1258426808905,14560.0,7239.124980812537,0.5695161660009087,118.85525004453474,861.1447499554653,87.87191326076176
2024-02-13,7,Espresso,12,118,120.0,1440.0,485.7199974680236,14160.0,6341.042439228206,0.3373055537972386,174.64444904503065,1265.3555509549694,87.87191326076177
2024-02-13,7,Cappuccino,16,110,180.0,2880.0,1292.547363494276,19800.0,9191.464506963192,0.4488011678799569,349.2888980900613,2530.711101909939,87.87191326076177
2024-02-13,7,Latte,14,112,200.0,2800.0,1012.368948072401,22400.0,9467.127677189315,0.3615603385972861,339.5864286986707,2460.4135713013293,87.87191326076176
2024-02-13,7,Americano,10,133,150.0,1500.0,952.9321721967584,19950.0,10243.427046205552,0.6352881147978389,181.92130108857359,1318.0786989114265,87.87191326076177
2024-02-13,7,Mocha,19,106,220.0,4180.0,2011.772188899193,23320.0,12330.68822578502,0.4812852126553093,506.95402570015835,3673.045974299842,87.87191326076177
2024-02-13,7,Cold Coffee,22,124,250.0,5500.0,1746.6703913957338,31000.0,14264.346402784988,0.3175764347992243,667.0447706581032,4832.9552293418965,87.87191326076176
2024-02-13,7,Sandwich,27,151,180.0,4860.0,1881.886273701612,27180.0,12908.082254855864,0.3872193978809901,589.4250155269784,4270.574984473022,87.87191326076176
2024-02-13,7,Burger,14,82,220.0,3080.0,1838.5065824450892,18040.0,9069.089269363682,0.596917721573081,373.54507156853776,2706.454928431462,87.87191326076176
2024-02-13,7,Pasta,24,99,300.0,7200.0,3310.283800184835,29700.0,15983.403215246384,0.4597616389145604,873.2222452251533,6326.7777547748465,87.87191326076176
2024-02-13,7,Brownie,30,104,140.0,4200.0,2438.082404531729,14560.0,7239.124980812537,0.5804958106027927,509.379643048006,3690.620356951994,87.87191326076176
2024-02-14,7,Espresso,25,118,120.0,3000.0,1600.9566192156708,14160.0,6341.042439228206,0.5336522064052236,363.84260217714717,2636.157397822853,87.87191326076177
2024-02-14,7,Cappuccino,21,110,180.0,3780.0,2440.9817154069106,19800.0,9191.464506963192,0.6457623585732568,458.44167874320544,3321.5583212567944,87.87191326076176
2024-02-14,7,Latte,5,112,200.0,1000.0,508.4083114642969,22400.0,9467.127677189315,0.5084083114642969,121.28086739238239,878.7191326076177,87.87191326076177
2024-02-14,7,Americano,26,133,150.0,3900.0,2466.804065524908,19950.0,10243.427046205552,0.6325138629551046,472.9953828302913,3427.0046171697086,87.87191326076176
2024-02-14,7,Mocha,22,106,220.0,4840.0,2962.0755183228803,23320.0,12330.68822578502,0.611999074033653,586.9993981791308,4253.00060182087,87.87191326076177
2024-02-14,7,Cold Coffee,14,124,250.0,3500.0,1800.499095383159,31000.0,14264.346402784988,0.514428312966617,424.4830358733384,3075.5169641266616,87.87191326076176
2024-02-14,7,Sandwich,26,151,180.0,4680.0,2582.170748570034,27180.0,12908.082254855864,0.5517458864465885,567.5944593963495,4112.4055406036505,87.87191326076176
2024-02-14,7,Burger,8,82,220.0,1760.0,838.9433495318316,18040.0,9069.089269363682,0.4766723576885406,213.454326610593,1546.545673389407,87.87191326076177
2024-02-14,7,Pasta,9,99,300.0,2700.0,1594.887865386737,29700.0,15983.403215246384,0.5906992094024952,327.45834195943246,2372.5416580405677,87.87191326076177
2024-02-14,7,Brownie,13,104,140.0,1820.0,894.9944325390977,14560.0,7239.124980812537,0.4917551827137899,220.73117865413596,1599.2688213458641,87.87191326076177
2024-02-15,7,Espresso,8,118,120.0,960.0,589.461922686376,14160.0,6341.042439228206,0.6140228361316418,116.42963269668711,843.5703673033129,87.87191326076176
2024-02-15,7,Cappuccino,8,110,180.0,1440.0,806.802342848431,19800.0,9191.464506963192,0.5602794047558548,174.64444904503065,1265.3555509549694,87.87191326076177
2024-02-15,7,Latte,28,112,200.0,5600.0,2610.3618961731845,22400.0,9467.127677189315,0.4661360528880687,679.1728573973414,4920.827142602659,87.87191326076176
2024-02-15,7,Americano,22,133,150.0,3300.0,1289.366238477097,19950.0,10243.427046205552,0.3907170419627567,400.2268623948619,2899.773137605138,87.87191326076176
2024-02-15,7,Mocha,9,106,220.0,1980.0,765.3371380941941,23320.0,12330.68822578502,0.3865339081283808,240.13611743691715,1739.8638825630828,87.87191326076176
2024-02-15,7,Cold Coffee,13,124,250.0,3250.0,1700.3398843328775,31000.0,14264.346402784988,0.5231815028716547,394.1628190252428,2855.8371809747573,87.87191326076176
2024-02-15,7,Sandwich,14,151,180.0,2520.0,1431.4476695500998,27180.0,12908.082254855864,0.5680347895040079,305.62778582880367,2214.3722141711964,87.87191326076177
2024-02-15,7,Burger,24,82,220.0,5280.0,2547.362054106111,18040.0,9069.089269363682,0.4824549344897937,640.3629798317791,4639.637020168221,87.87191326076177
2024-02-15,7,Pasta,11,99,300.0,3300.0,1713.8944447139577,29700.0,15983.403215246384,0.5193619529436235,400.2268623948619,2899.773137605138,87.87191326076176
2024-02-15,7,Brownie,27,104,140.0,3780.0,1497.2924222719032,14560.0,7239.124980812537,0.3961091064211384,458.44167874320544,3321.5583212567944,87.87191326076176
2024-02-16,7,Espresso,15,118,120.0,1800.0,588.8145129347836,14160.0,6341.042439228206,0.3271191738526575,218.30556130628833,1581.6944386937116,87.87191326076176
2024-02-16,7,Cappuccino,11,110,180.0,1980.0,792.0096085481647,19800.0,9191.464506963192,0.4000048528021034,240.13611743691715,1739.8638825630828,87.87191326076176
2024-02-16,7,Latte,26,112,200.0,5200.0,2054.521494889576,22400.0,9467.127677189315,0.3951002874787646,630.6605104403884,4569.339489559612,87.87191326076177
2024-02-16,7,Americano,25,133,150.0,3750.0,1544.6188085496256,19950.0,10243.427046205552,0.4118983489465668,454.803252721434,3295.196747278566,87.87191326076176
2024-02-16,7,Mocha,13,106,220.0,2860.0,1398.6923747409749,23320.0,12330.68822578502,0.4890532778814597,346.86328074221365,2513.1367192577864,87.87191326076176
2024-02-16,7,Cold Coffee,21,124,250.0,5250.0,1829.262338035936,31000.0,14264.346402784988,0.3484309215306544,636.7245538100076,4613.275446189992,87.87191326076176
2024-02-16,7,Sandwich,20,151,180.0,3600.0,1371.3894644575153,27180.0,12908.082254855864,0.3809415179048653,436.61112261257665,3163.3888773874232,87.87191326076176
2024-02-16,7,Burger,13,82,220.0,2860.0,1552.6437621113514,18040.0,9069.089269363682,0.5428824343046683,346.86328074221365,2513.1367192577864,87.87191326076176
2024-02-16,7,Pasta,6,99,300.0,1800.0,985.044059267568,29700.0,15983.403215246384,0.5472466995930934,218.30556130628833,1581.6944386937116,87.87191326076176
2024-02-16,7,Brownie,7,104,140.0,980.0,316.03049579486014,14560.0,7239.124980812537,0.3224800977498573,118.85525004453474,861.1447499554653,87.87191326076176
2024-02-17,7,Espresso,25,118,120.0,3000.0,1327.9793381499162,14160.0,6341.042439228206,0.4426597793833053,363.84260217714717,2636.157397822853,87.87191326076177
2024-02-17,7,Cappuccino,18,110,180.0,3240.0,1587.32103333144,19800.0,9191.464506963192,0.4899138991763704,392.95001035131895,2847.049989648681,87.87191326076176
2024-02-17,7,Latte,13,112,200.0,2600.0,1158.354553033872,22400.0,9467.127677189315,0.4455209819361045,315.3302552201942,2284.669744779806,87.87191326076177
